link,text,date,No_of_likes,No_of_comments
https://twitter.com/GrigoriPerelma6/status/1739139119228584332#m,HVS will heap praise if akalis win 1-2 seats in upcoming lok sabha elections and every word in this tweet will become worthless.,"Dec 25, 2023 · 4:20 AM UTC",0,0
https://twitter.com/saamTVnews/status/1739138861626990592#m,Loksabha Election 2024 : निवडणुकीआधीच महायुतीत बिनसणार?; मावळ लोकसभेच्या जागेवरुन तिन्ही पक्षात रस्सीखेच https://saamtv.esakal.com/mumbai-pune/mahayuti-all-3-parties-intrested-for-maval-loksabha-constituency-shivsena-bjp-ncp-political-news-pvw88 #LoksabhaElection #Mahayuti #PoliticalNews,"Dec 25, 2023 · 4:19 AM UTC",2,0
https://twitter.com/19alAlex/status/1739138521297011008#m,BJP 135 sure Shinde 35 Ajit 30 Assembly election hold wity loksabha sure,"Dec 25, 2023 · 4:18 AM UTC",0,1
https://twitter.com/marketsday/status/1739138263850578299#m,"#Nifty might rise as much as 17 percent in 2024 after 18 percent rally this year Irrespective of the outcome of 2024 Lok Sabha elections, brokerages expect the 50-share Nifty to reach the range of 23,000-24,000 points by the end of 2024.","Dec 25, 2023 · 4:17 AM UTC",1,1
https://twitter.com/SubodhKantSahai/status/1739138258523803991#m,in the Lok Sabha on December 13th? Isn’t this a serious matter that needs investigation and explanation? The signal being given to the nation by the Prime Minister and the Home Minister is that BJP and anyone associated with the party is above all accountability.,"Dec 25, 2023 · 4:17 AM UTC",0,0
https://twitter.com/SubodhKantSahai/status/1739137959427964997#m,"The BJP MP from Mysuru, Pratap Simha, says that his voters will decide whether he is a patriot or not when the Lok Sabha polls will be held. But the question he’s running away from is very simple Why and how did he facilitate entry of two youth who caused a huge security breach","Dec 25, 2023 · 4:16 AM UTC",1,1
https://twitter.com/Deshbhakt1392/status/1739136949405782356#m,BJP is all set to win 25-30/42 in West Bengal Lok Sabha 24. Only in Kolkata BJP will lose which we don't care also as rest of Bengal has made up it's mind to vote BJP.,"Dec 25, 2023 · 4:12 AM UTC",0,1
https://twitter.com/dinamalarweb/status/1739131738578894985#m,லோக்சபா தேர்தலில் யாருடன் கூட்டணி? #EPS | #ADMK | #LOKSABHA | #GeneralCommittee dinamalar.com,"Dec 25, 2023 · 3:51 AM UTC",14,8
https://twitter.com/SoldierSaffron7/status/1739133913019351510#m,Bro is high on some high quality weed 😂 Kharge couldn’t even win his own loksabha seat in 2019 and dotted alliance expects Kharge will make them win in UP Chattisgarh Gujarat etc 😂😂😂😂😂,"Dec 25, 2023 · 4:00 AM UTC",1,0
https://twitter.com/manojchauhanmp/status/1738759475706868186#m,Heartiest congratulations to member CWC & Loksabha MP Shri @manickamtagore ji on being appointed as an AICC incharge of Andhra Pradesh and Andaman & Nicobar. This is a new hope for @INC_Andhra You have already shown your able leadership & vision in #Telangana.🙏💐,"Dec 24, 2023 · 3:12 AM UTC",6,0
https://twitter.com/manojchauhanmp/status/1738779692923342875#m,"Heartiest congratulations to member CWC & former Loksabha MP @drajoykumar ji on being appointed as an AICC incharge of Odisha, Tamil Nadu & Puducherry.🙏💐","Dec 24, 2023 · 4:32 AM UTC",5,0
https://twitter.com/raj_bokan/status/1739136065297055900#m,Hon 'ble chief minister Sir On becoming BJP govt said to deliver 8 hours 3 fz-lite but sawai madhopur bolee area only one hour. does double engine do this? Next lok sabha elections are also coming.,"Dec 25, 2023 · 4:08 AM UTC",0,0
https://twitter.com/JP_Chadda/status/1739136008762106019#m,Ha. Bjp will be distant no 1 party in MH. (Mujhe laga loksabha ka bata rahe),"Dec 25, 2023 · 4:08 AM UTC",1,1
https://twitter.com/CNNnews18/status/1739129247438872661#m,"#BreakingNews | Congress leader Shashi Tharoor writes to Lok Sabha Speaker over Kerala Police action in Thiruvananthapuram during a rally, calls it 'violation of parliamentary privileges' @_pallavighosh shares more details #Congress #Kerala #ShashiTharoor | @SakshiLitoriya_","Dec 25, 2023 · 3:41 AM UTC",7,0
https://twitter.com/Sun_underVI/status/1739135556670632127#m,"This is the true face of Indi Alliance, shameful. They need to be taught during the Loksabha elections. #शहजादा_बेशर्म_है","Dec 25, 2023 · 4:06 AM UTC",0,0
https://twitter.com/raj_bokan/status/1739135423895765071#m,Hon 'ble chief minister Sir On becoming BJP govt said to deliver 8 hours 3 fz-lite but sawai madhopur bolee area only one hour. does double engine do this? Next lok sabha elections are also coming.,"Dec 25, 2023 · 4:06 AM UTC",0,0
https://twitter.com/Rajdarbar/status/1738960090311672121#m,My vote for the next Loksabha speaker: Dr. Sasmit Patra. @sasmitpatra Attn: @narendramodi jI. @PMOIndia,"Dec 24, 2023 · 4:29 PM UTC",1,0
https://twitter.com/inderjit_suri/status/1739134719995072813#m,"MAHUA YOU SHOULD BE ASHAMED OF YOURSELF, YOU SHOULD STOP TALKING NONSENSE, YOU SHOULD STOP SPREADING FALSE-RUMORS PEOPLE OF INDIA ARE AWARE OF UNPRECEDENTED CRIME COMMITTED BY YOU FOR WHICH YOU WERE THROWN OUT OF LOK SABHA FOR THIS CRIME YOU SHOULD BE BANNED FOR LIFE TIME.","Dec 25, 2023 · 4:03 AM UTC",0,0
https://twitter.com/GovernorJohnHub/status/1739134658602996185#m,"No wonder they didn't vote for Bhajipao in Karnataka elections 2023. After this, Con-rss will sweep Lok Sabha too? No Dindutva politics for Lingayats?","Dec 25, 2023 · 4:03 AM UTC",3,0
https://twitter.com/pratikpanchal06/status/1739133814138716387#m,Wonder what kind of discourse she'd deliver in Lok Sabha!🤔,"Dec 25, 2023 · 3:59 AM UTC",0,0
https://twitter.com/Vinayarien/status/1739133603983077427#m,Parvez bhai 01 or 00 me koi khas fark nahi Hai. UP me lok sabha me agar koi party <5 hai to vo 0 Saman hi Hai.,"Dec 25, 2023 · 3:58 AM UTC",1,0
https://twitter.com/nathan54931/status/1739133108631523719#m,"Please understand that the Indian army is not what if was. And perhaps now it houses an RSS unofficial wing. Right now the PM, the Vice President,the Lok Sabha Speaker and the Home Minister are RSS or RSS approved in the case of the VP. The effects have filtered down.","Dec 25, 2023 · 3:56 AM UTC",1,1
https://twitter.com/marrzee_w/status/1739133063668420922#m,@ECISVEEP @narendramodi @AmitShah @JPNadda kindly make necessary changes in Loksabha election process. Voter must be allowed to vote from anywhere in India. This will help voters who are working at other place to cast their vote.,"Dec 25, 2023 · 3:56 AM UTC",1,0
https://twitter.com/UltronBot3/status/1739132782415069247#m,"Your so-called 'logics' are as illogical as your aka's answers to questions in the Lok Sabha. And, as long as this person is visible in this picture, you people will not see anything wrong in it. As simple as that. LoL😁😁","Dec 25, 2023 · 3:55 AM UTC",1,1
https://twitter.com/RajeevG20112/status/1739132092620128350#m,"Problem is people have seen and tested Modi,,while kharge is not a national figure,,not much is known about him across India,,, what's more he's not sure of winning his own seat in Gulbarga,,,core Congress voter doesn't vote for congress in lok sabha","Dec 25, 2023 · 3:52 AM UTC",1,0
https://twitter.com/shivendrarao18/status/1739132029470732411#m,"The Bill had been referred to a selection committee, which had given its report in July 2015. However, Congress, Left and AIADMK had expressed their reservations on the report through dissent notes. The Rajya Sabha approved the bill on 10th March 2016 and the Lok Sabha approved.","Dec 25, 2023 · 3:52 AM UTC",0,0
https://twitter.com/UpendrraRai/status/1737795134492713123#m,#LokSabha adjourned sine die. #ParliamentWinterSession2023,"Dec 21, 2023 · 11:20 AM UTC",51,0
https://twitter.com/NewIndianXpress/status/1738493397113938151#m,"Half of the bills passed by the 17th Lok Sabha were discussed for less than two hours each, and only 16 per cent were referred to parliamentary standing committees. https://www.newindianexpress.com/nation/2023/dec/23/half-of-bills-passed-by-ls-discussed-for-less-than-2-hrs-2644181.html","Dec 23, 2023 · 9:35 AM UTC",6,0
https://twitter.com/ombirlakota/status/1739112866295455772#m,पूर्व प्रधानमंत्री श्रद्धेय #AtalBihariVajpayee जी की जयंती पर सादर नमन। अटल जी ने देश को सदैव सर्वोपरि रखा। राष्ट्र प्रथम की भावना उनके प्रत्येक निर्णय का आधार होती थी। उनकी स्मृति में आज मनाए जा रहे #SushasanDiwas पर हम जनकल्याणकारी शासन के प्रति प्रतिबद्धता दोहराते हैं।,"Dec 25, 2023 · 2:36 AM UTC",224,14
https://twitter.com/ombirlakota/status/1739106810903277801#m,महामना पं. मदन मोहन मालवीय जी की जयंती पर सादर नमन। स्वतंत्रता संग्राम में महत्वपूर्ण योगदान देने के साथ उन्होंने देशवासियों के उत्थान के लिए शिक्षा के विकास पर विशेष बल दिया। हिन्दी के गौरव को नई ऊंचाइयां देने में भी अहम भूमिका रही। उनकी स्मृतियां हमें सदैव प्रेरित करती रहेंगी।,"Dec 25, 2023 · 2:12 AM UTC",238,8
https://twitter.com/ombirlakota/status/1739102744747913244#m,भरतपुर के #महाराजा_सूरजमल जी की पुण्यतिथि पर भावभीनी श्रद्धांजलि। विदेशी आक्रांताओं का शौर्य और वीरता से प्रतिकार करते हुए उन्होंने मरूधरा का गौरव बढ़ाया। मातृभूमि के स्वाभिमान की रक्षा करते सर्वोच्च बलिदान देने वाले इस पराक्रमी शासक की शौर्य गाथाएं चिरकाल तक प्रेरणादायी रहेंगी।,"Dec 25, 2023 · 1:56 AM UTC",228,11
https://twitter.com/ombirlakota/status/1739099376298119358#m,"Wishing you a Merry Christmas brimming with joy, peace and the spirit of giving. May the joyous Christmas fill your life with love, bring warmth to your heart and blessings to your life. #MerryChristmas","Dec 25, 2023 · 1:42 AM UTC",100,18
https://twitter.com/UpendrraRai/status/1737450276452466845#m,"Home Minister @AmitShah in Lok Sabha says, ""Now the accused will get seven days to file a plea for acquittal. The judge has to hold the hearing in those seven days and in a maximum time of 120 days, the case would come to trial. There was no time limit for plea bargaining earlier. Now if one accepts their crime within 30 days of the crime then the punishment would be less. There was no provision to present documents during trials. We have made it compulsory to produce all documents within 30 days. No delays will be made in that."" @HMOIndia","Dec 20, 2023 · 12:30 PM UTC",56,0
https://twitter.com/Sandhya19258297/status/1739130861260509239#m,"#StopTheBlockade | Where is PM Modi? Is he busy inaugurating Vande Bharat? : @rahmantauseef19, Spokesperson, TMC #Parliament #LokSabha #RajyaSabha #BJP #Congress #NDA #Opposition #Manipur #ManipurViolence #Arnab #ArnabGoswami Tune in- https://invidious.perennialte.ch/watch?v=wshLu1c7oXw https://www.","Dec 25, 2023 · 3:48 AM UTC",0,0
https://twitter.com/badrinath754975/status/1739130779551273363#m,"@AmitShah @myogiadityanath @narendramodi sir, Pls develop anjanadri birth place of lord hanuman in Karnataka also in line with ayodhya ram mandir without delay atleast announce this plan before loksabha election. Plan for rope way also since no tree S to be cut","Dec 25, 2023 · 3:47 AM UTC",0,0
https://twitter.com/ToVgarg/status/1739130763906617534#m,"Cannot win a single election to form the government, reflecting his greatness. Let us face the reality. He brought his party to 2 seats in Lok Sabha.","Dec 25, 2023 · 3:47 AM UTC",0,0
https://twitter.com/UpendrraRai/status/1737400918751195482#m,"Lok Sabha Speaker @ombirlakota met #VicePresident and Chairman, #RajyaSabha #JagdeepDhankar and conveyed his deep concerns and anguish about serious misdemeanor by MPs in Parliament complex demeaning and denigrating the constitutional office of Vice President. @LokSabhaSectt @VPIndia","Dec 20, 2023 · 9:13 AM UTC",58,0
https://twitter.com/UpendrraRai/status/1737342393794596949#m,"In a circular, the @LokSabhaSectt issued orders barring the 141 suspended Members of Parliament (#MPs) from the Parliament chamber, lobby and galleries. A total of 95 MPs were suspended from #LokSabha, while 46 were suspended from #RajyaSabha, prompting the INDI coalition to announce nationwide anti-government protests on Friday.","Dec 20, 2023 · 5:21 AM UTC",61,0
